DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0200000000110001500000005,1,1,A,0,64,1099000,1012022,20000110001005
27,495,0200000000110001500000006,1,1,A,0,22,200000,1012022,20000110001006
27,495,0200000000110001500000007,1,1,A,0,30,428000,1012022,20000110001007
27,495,0200000000110001500000008,1,1,A,0,98,1402000,1012022,20000110001008
27,495,0200000000110001500000009,1,1,A,0,48,1935000,1012022,20000110001009
27,495,0200000000110001500000010,1,1,A,0,28,402000,1012022,20000110001010
27,495,0200000000110001500000011,1,1,A,0,50,1320000,1012022,20000110001011
27,495,0200000000110001500000012,1,1,A,0,47,672000,1012022,20000110001012
27,495,0200000000110001500000013,1,1,A,0,50,716000,1012022,20000110001013
27,495,0300000000010002000000000,1,1,R,44900,0,102380000,1012022,30000010002000
27,495,0300000000010002500000001,1,1,A,0,38,1131000,1012022,30000010002001
27,495,0300000000010002500000002,1,1,K,0,87,6636000,1012022,30000010002002
27,495,0300000000010002500000003,1,1,A,0,38,1815000,1012022,30000010002003
27,495,0300000000010002500000004,1,1,A,0,38,1394000,1012022,30000010002004
27,495,0300000000010002500000005,1,1,A,0,66,2660000,1012022,30000010002005
27,495,0300000000010002500000006,1,1,A,0,68,2256000,1012022,30000010002006
27,495,0300000000010002500000007,1,1,A,0,40,1058000,1012022,30000010002007
27,495,0300000000010002500000008,1,1,A,0,60,1992000,1012022,30000010002008
27,495,0300000000010002500000009,1,1,A,0,56,2673000,1012022,30000010002009
27,495,0300000000010002500000010,1,1,A,0,60,1207000,1012022,30000010002010
27,495,0300000000010002500000011,1,1,A,0,60,1992000,1012022,30000010002011
27,495,0300000000010002500000012,1,1,I,0,36,2745000,1012022,30000010002012
27,495,0300000000010002500000013,1,1,A,0,117,4861000,1012022,30000010002013
27,495,0300000000010002500000014,1,1,A,0,56,1480000,1012022,30000010002014
27,495,0300000000010002500000015,1,1,A,0,36,1450000,1012022,30000010002015
27,495,0300000000010002500000016,1,1,A,0,36,1450000,1012022,30000010002016
27,495,0300000000010002500000017,1,1,A,0,82,2719000,1012022,30000010002017
27,495,0300000000010002500000018,1,1,A,0,48,2293000,1012022,30000010002018
27,495,0300000000010002500000019,1,1,A,0,140,4646000,1012022,30000010002019
27,495,0300000000010002500000020,1,1,A,0,91,3949000,1012022,30000010002020
27,495,0300000000010002500000021,1,1,A,0,72,1711000,1012022,30000010002021
27,495,0300000000010002500000022,1,1,A,0,48,967000,1012022,30000010002022
27,495,0300000000010002500000023,1,1,A,0,38,1815000,1012022,30000010002023
27,495,0300000000010002500000024,1,1,A,0,63,2091000,1012022,30000010002024
27,495,0300000000010002500000025,1,1,A,0,69,1560000,1012022,30000010002025
27,495,0300000000010002500000026,1,1,A,0,36,1319000,1012022,30000010002026
27,495,0300000000010002500000027,1,1,A,0,54,774000,1012022,30000010002027
27,495,0300000000010002500000028,1,1,A,0,76,1806000,1012022,30000010002028
27,495,0300000000010002500000029,1,1,A,0,38,651000,1012022,30000010002029
27,495,0300000000010003000000000,1,1,A,36,36,3639000,1012022,30000010003000
27,495,0300000000020001000000000,1,1,R,35011,0,79833000,1012022,30000020001000
27,495,0300000000020001500000001,1,1,A,0,55,1006000,1012022,30000020001001
27,495,0300000000020001500000002,1,1,A,0,62,562000,1012022,30000020001002
27,495,0300000000020001500000003,1,1,A,0,38,1394000,1012022,30000020001003
27,495,0300000000020001500000004,1,1,A,0,38,1394000,1012022,30000020001004
27,495,0300000000020001500000005,1,1,A,0,48,1270000,1012022,30000020001005
27,495,0300000000020001500000006,1,1,A,0,52,1725000,1012022,30000020001006
27,495,0300000000020001500000007,1,1,A,0,93,3413000,1012022,30000020001007
27,495,0300000000020001500000008,1,1,A,0,69,1826000,1012022,30000020001008
27,495,0300000000020001500000009,1,1,C,0,9,686000,1012022,30000020001009
27,495,0300000000020001500000010,1,1,A,0,70,2084000,1012022,30000020001010
27,495,0300000000020001500000011,1,1,A,0,105,4638000,1012022,30000020001011
27,495,0300000000020001500000012,1,1,A,0,54,1792000,1012022,30000020001012
27,495,0300000000020001500000013,1,1,A,0,76,2263000,1012022,30000020001013
27,495,0300000000020001500000014,1,1,A,0,90,2987000,1012022,30000020001014
27,495,0300000000020001500000015,1,1,A,0,48,687000,1012022,30000020001015
27,495,0300000000020001500000016,1,1,A,0,51,2243000,1012022,30000020001016
27,495,0300000000020001500000017,1,1,A,0,65,3610000,1012022,30000020001017
27,495,0300000000020001500000018,1,1,A,0,39,1571000,1012022,30000020001018
27,495,0300000000020001500000019,1,1,A,0,66,3407000,1012022,30000020001019
27,495,0300000000020001500000020,1,1,A,0,69,1826000,1012022,30000020001020
27,495,0300000000030001000000000,1,1,A,2250,216,101296000,1012022,30000030001000
27,495,0300000000030002000000000,1,1,A,5285,0,12051000,1012022,30000030002000
27,495,0300000000030002500000001,1,1,A,0,78,2323000,1012022,30000030002001
27,495,0300000000030002500000002,1,1,A,0,54,1792000,1012022,30000030002002
27,495,0300000000030002500000003,1,1,A,0,78,2587000,1012022,30000030002003
27,495,0300000000030002500000004,1,1,A,0,38,1263000,1012022,30000030002004
27,495,0300000000030002500000005,1,1,A,0,15,397000,1012022,30000030002005
27,495,0300000000030002500000006,1,1,A,0,66,1746000,1012022,30000030002006
27,495,0300000000030002500000007,1,1,A,0,60,2637000,1012022,30000030002007
27,495,0300000000030002500000008,1,1,A,0,70,2678000,1012022,30000030002008
27,495,0300000000030002500000009,1,1,A,0,64,2124000,1012022,30000030002009
27,495,0300000000030002500000010,1,1,A,0,75,1511000,1012022,30000030002010
27,495,0300000000030002500000011,1,1,A,0,34,1129000,1012022,30000030002011
27,495,0300000000030002500000012,1,1,A,0,76,1550000,1012022,30000030002012
27,495,0500000000010001000000000,1,1,A,84,0,2873000,1012022,50000010001000
27,495,0500000000010002000000000,1,1,A,70,0,2395000,1012022,50000010002000
27,495,0500000000010002500000001,1,1,A,0,140,2004000,1012022,50000010002001
27,495,0500000000010003000000000,1,1,A,46,0,1573000,1012022,50000010003000
27,495,0500000000010003500000001,1,1,A,0,92,1877000,1012022,50000010003001
27,495,0500000000010004000000000,1,1,A,79,0,2702000,1012022,50000010004000
27,495,0500000000010004500000001,1,1,A,0,158,3221000,1012022,50000010004001
27,495,0500000000010005000000000,1,1,A,46,0,1573000,1012022,50000010005000
27,495,0500000000010005500000001,1,1,A,0,37,530000,1012022,50000010005001
27,495,0500000000010006000000000,1,1,A,122,0,4174000,1012022,50000010006000
27,495,0500000000010006500000001,1,1,A,0,103,1476000,1012022,50000010006001
27,495,0500000000010007000000000,1,1,A,15,0,514000,1012022,50000010007000
27,495,0500000000010007500000001,1,1,A,0,15,215000,1012022,50000010007001
27,495,0500000000010008000000000,1,1,A,46,0,1573000,1012022,50000010008000
27,495,0500000000010008500000001,1,1,A,0,70,1201000,1012022,50000010008001
27,495,0500000000010009000000000,1,1,A,50,0,1711000,1012022,50000010009000
27,495,0500000000010009500000001,1,1,A,0,121,2339000,1012022,50000010009001
27,495,0500000000010010000000000,1,1,A,55,0,1882000,1012022,50000010010000
27,495,0500000000010010500000001,1,1,A,0,98,1997000,1012022,50000010010001
27,495,0500000000010011000000000,1,1,A,33,0,1129000,1012022,50000010011000
27,495,0500000000010011500000001,1,1,A,0,64,1306000,1012022,50000010011001
27,495,0500000000010012000000000,1,1,A,43,0,1471000,1012022,50000010012000
27,495,0500000000010012500000001,1,1,A,0,86,1232000,1012022,50000010012001
27,495,0500000000010013000000000,1,1,A,77,0,2632000,1012022,50000010013000
27,495,0500000000010013500000001,1,1,A,0,77,2037000,1012022,50000010013001
27,495,0500000000010014000000000,1,1,A,37,0,1267000,1012022,50000010014000
27,495,0500000000010014500000001,1,1,A,0,37,980000,1012022,50000010014001
27,495,0500000000010015000000000,1,1,A,32,0,1095000,1012022,50000010015000
27,495,0500000000010015500000001,1,1,A,0,32,459000,1012022,50000010015001
27,495,0500000000010016000000000,1,1,A,74,0,2534000,1012022,50000010016000
27,495,0500000000010016500000001,1,1,A,0,74,1957000,1012022,50000010016001
27,495,0500000000010017000000000,1,1,A,51,0,1745000,1012022,50000010017000
27,495,0500000000010017500000001,1,1,A,0,48,687000,1012022,50000010017001
27,495,0500000000010018000000000,1,1,A,94,0,3215000,1012022,50000010018000
27,495,0500000000010018500000001,1,1,A,0,115,1647000,1012022,50000010018001
27,495,0500000000010019000000000,1,1,A,49,0,1676000,1012022,50000010019000
27,495,0500000000010019500000001,1,1,A,0,49,702000,1012022,50000010019001
27,495,0500000000010020000000000,1,1,A,67,0,2292000,1012022,50000010020000
27,495,0500000000010020500000001,1,1,A,0,67,1531000,1012022,50000010020001
27,495,0500000000010021000000000,1,1,A,41,0,1401000,1012022,50000010021000
27,495,0500000000010021500000001,1,1,A,0,82,1673000,1012022,50000010021001
27,495,0500000000010022000000000,1,1,A,68,0,2326000,1012022,50000010022000
27,495,0500000000010022500000001,1,1,A,0,68,974000,1012022,50000010022001
27,495,0500000000010023000000000,1,1,A,58,0,1983000,1012022,50000010023000
27,495,0500000000010023500000001,1,1,A,0,58,1534000,1012022,50000010023001
27,495,0500000000010024000000000,1,1,A,38,0,1302000,1012022,50000010024000
27,495,0500000000010024500000001,1,1,A,0,76,1550000,1012022,50000010024001
27,495,0500000000010025000000000,1,1,S,22000,0,752461000,1012022,50000010025000
27,495,0500000000020001000000000,1,1,A,66,0,2257000,1012022,50000020001000
27,495,0500000000020001500000001,1,1,A,0,66,945000,1012022,50000020001001
27,495,0500000000020002000000000,1,1,A,33,0,1129000,1012022,50000020002000
27,495,0500000000020003000000000,1,1,A,100,0,3421000,1012022,50000020003000
27,495,0500000000020003500000001,1,1,A,0,100,1433000,1012022,50000020003001
27,495,0500000000020004000000000,1,1,A,54,0,1847000,1012022,50000020004000
27,495,0500000000020004500000001,1,1,A,0,54,774000,1012022,50000020004001
27,495,0500000000020005000000000,1,1,A,62,0,2121000,1012022,50000020005000
27,495,0500000000020005500000001,1,1,A,0,62,888000,1012022,50000020005001
27,495,0500000000020006000000000,1,1,A,60,0,2053000,1012022,50000020006000
27,495,0500000000020006500000001,1,1,A,0,60,859000,1012022,50000020006001
27,495,0500000000020007000000000,1,1,A,43,0,1471000,1012022,50000020007000
27,495,0500000000020007500000001,1,1,A,0,43,615000,1012022,50000020007001
27,495,0500000000020008000000000,1,1,A,42,0,1436000,1012022,50000020008000
27,495,0500000000020008500000001,1,1,A,0,42,603000,1012022,50000020008001
27,495,0500000000020009000000000,1,1,A,51,0,1745000,1012022,50000020009000
27,495,0500000000020009500000001,1,1,A,0,51,730000,1012022,50000020009001
27,495,0500000000020010000000000,1,1,A,71,0,2430000,1012022,50000020010000
27,495,0500000000020010500000001,1,1,A,0,59,1190000,1012022,50000020010001
27,495,0500000000020011000000000,1,1,A,139,0,4754000,1012022,50000020011000
27,495,0500000000020011500000001,1,1,A,0,139,3677000,1012022,50000020011001
27,495,0500000000020012000000000,1,1,A,91,0,3113000,1012022,50000020012000
27,495,0500000000020012500000001,1,1,K,0,91,3021000,1012022,50000020012001
27,495,0500000000020013000000000,1,1,A,104,0,3558000,1012022,50000020013000
27,495,0500000000020013500000001,1,1,A,0,104,1489000,1012022,50000020013001
27,495,0500000000020014000000000,1,1,A,46,0,1573000,1012022,50000020014000
27,495,0500000000020014500000001,1,1,A,0,46,660000,1012022,50000020014001
27,495,0500000000020015000000000,1,1,A,66,0,2257000,1012022,50000020015000
27,495,0500000000020015500000001,1,1,A,0,66,1746000,1012022,50000020015001
27,495,0500000000020016000000000,1,1,A,70,0,2395000,1012022,50000020016000
27,495,0500000000020016500000001,1,1,A,0,70,1003000,1012022,50000020016001
27,495,0500000000020017000000000,1,1,A,38,0,1302000,1012022,50000020017000
27,495,0500000000020017500000001,1,1,A,0,38,545000,1012022,50000020017001
27,495,0500000000020018000000000,1,1,A,78,0,2667000,1012022,50000020018000
27,495,0500000000020018500000001,1,1,A,0,130,2810000,1012022,50000020018001
27,495,0500000000020019000000000,1,1,A,44,0,1506000,1012022,50000020019000
27,495,0500000000020019500000001,1,1,A,0,40,1058000,1012022,50000020019001
27,495,0500000000020020000000000,1,1,A,35,0,1197000,1012022,50000020020000
27,495,0500000000020020500000001,1,1,A,0,35,926000,1012022,50000020020001
27,495,0500000000020021000000000,1,1,A,39,0,1337000,1012022,50000020021000
27,495,0500000000020021500000001,1,1,A,0,39,558000,1012022,50000020021001
27,495,0500000000020022000000000,1,1,A,69,0,2361000,1012022,50000020022000
27,495,0500000000020022500000001,1,1,A,0,111,2938000,1012022,50000020022001
27,495,0500000000020023000000000,1,1,A,29,0,991000,1012022,50000020023000
27,495,0500000000020023500000001,1,1,A,0,29,918000,1012022,50000020023001
27,495,0500000000020024000000000,1,1,A,15000,0,513043000,1012022,50000020024000
27,495,0500000000030001000000000,1,1,A,34,0,1163000,1012022,50000030001000
27,495,0500000000030001500000001,1,1,A,0,34,899000,1012022,50000030001001
27,495,0500000000030002000000000,1,1,A,21,0,719000,1012022,50000030002000
27,495,0500000000030002500000001,1,1,A,0,21,300000,1012022,50000030002001
27,495,0500000000030003000000000,1,1,A,45,0,1540000,1012022,50000030003000
27,495,0500000000030003500000001,1,1,A,0,45,645000,1012022,50000030003001
27,495,0500000000030004000000000,1,1,A,35,0,1197000,1012022,50000030004000
27,495,0500000000030004500000001,1,1,A,0,35,706000,1012022,50000030004001
27,495,0500000000030005000000000,1,1,A,28,0,958000,1012022,50000030005000
27,495,0500000000030005500000001,1,1,A,0,28,887000,1012022,50000030005001
27,495,0500000000030006000000000,1,1,A,30,0,1026000,1012022,50000030006000
27,495,0500000000030006500000001,1,1,A,0,30,428000,1012022,50000030006001
27,495,0500000000030007000000000,1,1,A,69,0,2361000,1012022,50000030007000
27,495,0500000000030007500000001,1,1,A,0,69,988000,1012022,50000030007001
27,495,0500000000030008000000000,1,1,A,900,0,30783000,1012022,50000030008000
27,495,0500000000040001000000000,1,1,A,76,0,2598000,1012022,50000040001000
27,495,0500000000040001500000001,1,1,A,0,153,2191000,1012022,50000040001001
27,495,0500000000040002000000000,1,1,A,47,0,1607000,1012022,50000040002000
27,495,0500000000040002500000001,1,1,A,0,47,1487000,1012022,50000040002001
27,495,0500000000040003000000000,1,1,A,62,0,2121000,1012022,50000040003000
27,495,0500000000040003500000001,1,1,A,0,56,1480000,1012022,50000040003001
27,495,0500000000040004000000000,1,1,A,42,0,1436000,1012022,50000040004000
27,495,0500000000040004500000001,1,1,A,0,42,1111000,1012022,50000040004001
27,495,0500000000040005000000000,1,1,A,42,0,1436000,1012022,50000040005000
27,495,0500000000040005500000001,1,1,A,0,421,6033000,1012022,50000040005001
27,495,0500000000040006000000000,1,1,A,36,0,1232000,1012022,50000040006000
27,495,0500000000040006500000001,1,1,A,0,36,516000,1012022,50000040006001
27,495,0500000000040007000000000,1,1,S,800,0,27361000,1012022,50000040007000
27,495,0500000000050001000000000,1,1,A,52,0,1778000,1012022,50000050001000
27,495,0500000000050001500000001,1,1,A,0,71,4127000,1012022,50000050001001
27,495,0500000000050002000000000,1,1,A,32,0,1095000,1012022,50000050002000
27,495,0500000000050002500000001,1,1,A,0,32,1174000,1012022,50000050002001
27,495,0500000000050003000000000,1,1,A,87,0,2976000,1012022,50000050003000
27,495,0500000000050003500000001,1,1,A,0,87,2302000,1012022,50000050003001
27,495,0500000000050004000000000,1,1,A,37,0,1267000,1012022,50000050004000
27,495,0500000000050004500000001,1,1,A,0,33,873000,1012022,50000050004001
27,495,0500000000050005000000000,1,1,A,51,0,1745000,1012022,50000050005000
27,495,0500000000050006000000000,1,1,A,55,0,1882000,1012022,50000050006000
27,495,0500000000050006500000001,1,1,A,0,81,4823000,1012022,50000050006001
27,495,0500000000050007000000000,1,1,S,1100,0,37624000,1012022,50000050007000
27,495,0600000000010001000000000,1,1,A,48,0,1641000,1012022,60000010001000
27,495,0600000000010001500000001,1,1,A,0,97,3560000,1012022,60000010001001
27,495,0600000000010002000000000,1,1,A,92,0,3147000,1012022,60000010002000
27,495,0600000000010002500000001,1,2,A,0,92,3375000,1012022,60000010002001
27,495,0600000000010002500000001,2,2,A,0,92,3375000,1012022,60000010002001
27,495,0600000000010003000000000,1,1,A,63,0,2155000,1012022,60000010003000
27,495,0600000000010003500000001,1,1,A,0,63,2311000,1012022,60000010003001
27,495,0600000000010004000000000,1,1,A,23,0,787000,1012022,60000010004000
27,495,0600000000010004500000001,1,1,A,0,23,845000,1012022,60000010004001
27,495,0600000000010005000000000,1,1,A,50,0,1711000,1012022,60000010005000
27,495,0600000000010005500000001,1,1,A,0,50,1833000,1012022,60000010005001
27,495,0600000000010006000000000,1,1,A,106,0,3627000,1012022,60000010006000
27,495,0600000000010006500000001,1,1,A,0,106,3891000,1012022,60000010006001
27,495,0600000000010007000000000,1,1,P,65,0,2224000,1012022,60000010007000
27,495,0600000000010007500000001,1,1,P,0,65,2384000,1012022,60000010007001
27,495,0600000000010008000000000,1,1,A,106,0,3627000,1012022,60000010008000
27,495,0600000000010008500000001,1,1,A,0,106,3891000,1012022,60000010008001
27,495,0600000000010009000000000,1,1,A,80,0,2737000,1012022,60000010009000
27,495,0600000000010009500000001,1,1,A,0,80,2938000,1012022,60000010009001
27,495,0600000000010010000000000,1,1,A,35,0,1197000,1012022,60000010010000
27,495,0600000000010010500000001,1,1,A,0,35,1282000,1012022,60000010010001
27,495,0600000000010011000000000,1,1,A,85,0,2907000,1012022,60000010011000
27,495,0600000000010011500000001,1,1,A,0,85,3119000,1012022,60000010011001
27,495,0600000000010012000000000,1,1,A,54,0,1847000,1012022,60000010012000
27,495,0600000000010012500000001,1,1,A,0,54,1981000,1012022,60000010012001
27,495,0600000000010013000000000,1,1,A,41,0,1401000,1012022,60000010013000
27,495,0600000000010013500000001,1,1,A,0,41,1506000,1012022,60000010013001
27,495,0600000000010014000000000,1,1,A,76,0,2598000,1012022,60000010014000
27,495,0600000000010014500000001,1,1,A,0,76,2789000,1012022,60000010014001
27,495,0600000000010015000000000,1,1,S,32553,0,74228000,1012022,60000010015000
27,495,0600000000020001000000000,1,1,A,43,0,1471000,1012022,60000020001000
27,495,0600000000020001500000001,1,1,A,0,86,1232000,1012022,60000020001001
27,495,0600000000020002000000000,1,1,A,69,0,2361000,1012022,60000020002000
27,495,0600000000020002500000001,1,1,A,0,69,1826000,1012022,60000020002001
27,495,0600000000020003000000000,1,1,A,25,0,854000,1012022,60000020003000
27,495,0600000000020003500000001,1,1,A,0,25,358000,1012022,60000020003001
27,495,0600000000020004000000000,1,1,A,33,0,1129000,1012022,60000020004000
27,495,0600000000020004500000001,1,1,A,0,33,473000,1012022,60000020004001
27,495,0600000000020005000000000,1,1,A,34,0,1163000,1012022,60000020005000
27,495,0600000000020005500000001,1,1,A,0,34,487000,1012022,60000020005001
27,495,0600000000020006000000000,1,1,A,64,0,2189000,1012022,60000020006000
27,495,0600000000020006500000001,1,1,A,0,64,917000,1012022,60000020006001
27,495,0600000000020007000000000,1,1,A,78,0,2667000,1012022,60000020007000
27,495,0600000000020007500000001,1,1,A,0,78,2063000,1012022,60000020007001
27,495,0600000000020008000000000,1,1,A,91,0,3113000,1012022,60000020008000
27,495,0600000000020008500000001,1,1,A,0,91,2406000,1012022,60000020008001
27,495,0600000000020009000000000,1,1,A,94,0,3215000,1012022,60000020009000
27,495,0600000000020009500000001,1,1,A,0,94,1347000,1012022,60000020009001
27,495,0600000000020010000000000,1,1,A,52,0,1778000,1012022,60000020010000
27,495,0600000000020010500000001,1,1,A,0,52,1378000,1012022,60000020010001
27,495,0600000000020011000000000,1,1,H,56,0,1916000,1012022,60000020011000
27,495,0600000000020011500000001,1,1,H,0,56,1480000,1012022,60000020011001
27,495,0600000000020012000000000,1,1,A,62,0,2121000,1012022,60000020012000
27,495,0600000000020012500000001,1,1,A,0,62,1640000,1012022,60000020012001
27,495,0600000000020013000000000,1,1,A,42,0,1436000,1012022,60000020013000
27,495,0600000000020013500000001,1,1,A,0,42,603000,1012022,60000020013001
27,495,0600000000020014000000000,1,1,A,230,0,7867000,1012022,60000020014000
27,495,0600000000020014500000001,1,1,A,0,230,7633000,1012022,60000020014001
27,495,0600000000020015000000000,1,1,A,53,0,1813000,1012022,60000020015000
27,495,0600000000020015500000001,1,1,A,0,53,759000,1012022,60000020015001
27,495,0600000000020016000000000,1,1,A,25,0,854000,1012022,60000020016000
27,495,0600000000020016500000001,1,1,A,0,25,662000,1012022,60000020016001
27,495,0600000000020017000000000,1,1,K,126,0,4310000,1012022,60000020017000
27,495,0600000000020018000000000,1,1,A,35,0,1197000,1012022,60000020018000
27,495,0600000000020018500000001,1,1,A,0,35,1108000,1012022,60000020018001
27,495,0600000000020019000000000,1,1,A,123,0,4209000,1012022,60000020019000
27,495,0600000000020019500000001,1,1,A,0,123,9381000,1012022,60000020019001
27,495,0600000000020020000000000,1,1,J,146,0,4992000,1012022,60000020020000
27,495,0600000000020021000000000,1,1,J,86,0,2942000,1012022,60000020021000
27,495,0600000000020022000000000,1,1,A,84,0,2873000,1012022,60000020022000
27,495,0600000000020022500000001,1,1,A,0,84,3082000,1012022,60000020022001
27,495,0600000000020023000000000,1,1,A,31,0,1060000,1012022,60000020023000
27,495,0600000000020023500000001,1,1,A,0,31,446000,1012022,60000020023001
27,495,0600000000020024000000000,1,1,A,92,0,3147000,1012022,60000020024000
27,495,0600000000020024500000001,1,1,A,0,92,3375000,1012022,60000020024001
27,495,0600000000020025000000000,1,1,A,32,0,1095000,1012022,60000020025000
27,495,0600000000020025500000001,1,1,A,0,32,1174000,1012022,60000020025001
27,495,0600000000020026000000000,1,1,A,53,0,1813000,1012022,60000020026000
27,495,0600000000020026500000001,1,1,A,0,53,1944000,1012022,60000020026001
27,495,0600000000020027000000000,1,1,S,23400,0,53358000,1012022,60000020027000
27,495,0600000000030001000000000,1,1,A,85,0,2907000,1012022,60000030001000
27,495,0600000000030001500000001,1,1,A,0,85,3119000,1012022,60000030001001
27,495,0600000000030002000000000,1,1,A,70,0,2395000,1012022,60000030002000
27,495,0600000000030002500000001,1,1,A,0,70,2572000,1012022,60000030002001
27,495,0600000000030003000000000,1,1,A,26,0,889000,1012022,60000030003000
27,495,0600000000030003500000001,1,1,A,0,26,954000,1012022,60000030003001
27,495,0600000000030004000000000,1,1,A,90,0,3079000,1012022,60000030004000
27,495,0600000000030004500000001,1,1,A,0,90,3302000,1012022,60000030004001
27,495,0600000000030005000000000,1,1,C,102,0,3490000,1012022,60000030005000
27,495,0600000000030005500000001,1,1,C,0,102,15560000,1012022,60000030005001
27,495,0600000000030006000000000,1,1,A,95,0,3250000,1012022,60000030006000
27,495,0600000000030006500000001,1,1,A,0,95,3488000,1012022,60000030006001
27,495,0600000000030007000000000,1,1,A,119,0,4069000,1012022,60000030007000
27,495,0600000000030007500000001,1,1,A,0,119,4366000,1012022,60000030007001
27,495,0600000000030008000000000,1,1,S,1700,0,58145000,1012022,60000030008000
27,495,0600000000040001000000000,1,1,A,61,0,2086000,1012022,60000040001000
27,495,0600000000040001500000001,1,1,A,0,122,4050000,1012022,60000040001001
27,495,0600000000040002000000000,1,1,A,200,0,6840000,1012022,60000040002000
27,495,0600000000040002500000001,1,1,A,0,200,17003000,1012022,60000040002001
27,495,0600000000040003000000000,1,1,A,72,0,2464000,1012022,60000040003000
27,495,0600000000040003500000001,1,1,A,0,144,3811000,1012022,60000040003001
27,495,0600000000040004000000000,1,1,A,41,0,1401000,1012022,60000040004000
27,495,0600000000040004500000001,1,1,A,0,41,1085000,1012022,60000040004001
27,495,0600000000040005000000000,1,1,A,63,0,2155000,1012022,60000040005000
27,495,0600000000040005500000001,1,1,A,0,63,902000,1012022,60000040005001
27,495,0600000000040006000000000,1,1,A,73,0,2499000,1012022,60000040006000
27,495,0600000000040006500000001,1,1,A,0,73,1931000,1012022,60000040006001
27,495,0600000000040007000000000,1,1,A,63,0,2155000,1012022,60000040007000
27,495,0600000000040007500000001,1,1,A,0,63,902000,1012022,60000040007001
27,495,0600000000040008000000000,1,1,A,122,0,4174000,1012022,60000040008000
27,495,0600000000040008500000001,1,1,A,0,122,1748000,1012022,60000040008001
27,495,0600000000040009000000000,1,1,A,38,0,1302000,1012022,60000040009000
27,495,0600000000040009500000001,1,1,A,0,34,1508000,1012022,60000040009001
27,495,0600000000040010000000000,1,1,A,46,0,1573000,1012022,60000040010000
27,495,0600000000040010500000001,1,1,A,0,46,1217000,1012022,60000040010001
27,495,0600000000040011000000000,1,1,A,70,0,2395000,1012022,60000040011000
27,495,0600000000040011500000001,1,1,A,0,124,3562000,1012022,60000040011001
27,495,0600000000040012000000000,1,1,A,19,0,649000,1012022,60000040012000
27,495,0600000000040012500000001,1,1,A,0,19,272000,1012022,60000040012001
27,495,0600000000040013000000000,1,1,A,43,0,1471000,1012022,60000040013000
27,495,0600000000040013500000001,1,1,A,0,43,390000,1012022,60000040013001
27,495,0600000000040014000000000,1,1,R,11300,0,25766000,1012022,60000040014000
27,495,0700000000010001000000000,1,1,A,12060,0,733306000,1012022,70000010001000
27,495,0700000000010001500000001,1,1,A,0,123,3254000,1012022,70000010001001
27,495,0700000000010001500000002,1,1,A,0,34,487000,1012022,70000010001002
27,495,0700000000010001500000003,1,1,A,0,24,344000,1012022,70000010001003
27,495,0700000000010001500000004,1,1,A,0,82,1174000,1012022,70000010001004
27,495,0700000000010001500000005,1,1,A,0,639,25749000,1012022,70000010001005
27,495,0700000000010001500000006,1,1,A,0,66,599000,1012022,70000010001006
27,495,0700000000010001500000007,1,1,A,0,57,663000,1012022,70000010001007
27,495,0700000000010001500000008,1,1,A,0,57,817000,1012022,70000010001008
27,495,0700000000010001500000009,1,1,A,0,24,761000,1012022,70000010001009
27,495,0700000000010001500000010,1,1,A,0,58,832000,1012022,70000010001010
27,495,0700000000010001500000011,1,1,A,0,40,573000,1012022,70000010001011
27,495,0700000000010001500000012,1,1,A,0,22,315000,1012022,70000010001012
27,495,0700000000010001500000013,1,1,A,0,22,315000,1012022,70000010001013
27,495,0700000000010001500000014,1,1,A,0,60,860000,1012022,70000010001014
27,495,0700000000010001500000015,1,1,A,0,16,507000,1012022,70000010001015
27,495,0700000000010001500000016,1,1,A,0,26,373000,1012022,70000010001016
27,495,0700000000010001500000017,1,1,A,0,36,726000,1012022,70000010001017
27,495,0700000000020001000000000,1,1,A,11000,0,668855000,1012022,70000020001000
27,495,0700000000020001500000001,1,1,A,0,44,629000,1012022,70000020001001
27,495,0700000000020001500000002,1,1,A,0,46,1216000,1012022,70000020001002
27,495,0700000000020001500000003,1,1,A,0,82,1174000,1012022,70000020001003
27,495,0700000000020001500000004,1,1,A,0,35,317000,1012022,70000020001004
27,495,0700000000020001500000005,1,1,A,0,55,788000,1012022,70000020001005
27,495,0700000000020001500000006,1,1,A,0,55,788000,1012022,70000020001006
27,495,0700000000020001500000007,1,1,A,0,64,791000,1012022,70000020001007
27,495,0700000000020001500000008,1,1,A,0,56,802000,1012022,70000020001008
27,495,0700000000020001500000009,1,1,A,0,148,2121000,1012022,70000020001009
27,495,0700000000020001500000010,1,1,A,0,29,555000,1012022,70000020001010
27,495,0700000000020001500000011,1,1,A,0,146,2977000,1012022,70000020001011
27,495,0700000000020001500000012,1,1,A,0,92,1853000,1012022,70000020001012
27,495,0700000000020001500000013,1,1,A,0,35,502000,1012022,70000020001013
27,495,0700000000020001500000014,1,1,A,0,84,2788000,1012022,70000020001014
27,495,0700000000020001500000015,1,1,A,0,36,516000,1012022,70000020001015
27,495,0700000000020001500000016,1,1,A,0,37,530000,1012022,70000020001016
